4.000000000000000000e+00 7.785458293781518080e+01 6.719045670705007245e-01 -7.588102521178033966e-01 9.999999999999964473e-02
4.099999999999999645e+00 7.676545333764393320e+01 6.950048426364405785e-01 -7.618403269403656308e-01 1.000000000000005329e-01
4.200000000000000178e+00 7.676545333764393320e+01 6.845841165628634428e-01 -7.114535845245090195e-01 9.999999999999964473e-02
4.299999999999999822e+00 7.676545333764393320e+01 6.374301496582024384e-01 -6.393380980599583374e-01 4.000000000000003553e-01
4.700000000000000178e+00 7.676545333764393320e+01 3.308797949130494742e-01 -3.455099828415879037e-01 9.999999999999964473e-02
4.799999999999999822e+00 7.676545333764393320e+01 2.746178229808325932e-01 -3.055043776287486579e-01 1.000000000000005329e-01
4.900000000000000355e+00 7.676545333764393320e+01 2.353141716236193115e-01 -2.822854479317651322e-01 1.999999999999992895e-01
5.099999999999999645e+00 7.618136754796074683e+01 2.032827075428384478e-01 -2.760387969541194808e-01 1.000000000000005329e-01
5.200000000000000178e+00 7.618136754796074683e+01 1.964895425413211161e-01 -2.644352831767606271e-01 9.999999999999964473e-02
5.299999999999999822e+00 7.618136754796074683e+01 1.861270100238154868e-01 -2.513865538255155019e-01 2.000000000000001776e-01
5.500000000000000000e+00 7.618136754796074683e+01 1.620191180987610446e-01 -2.270543925192295975e-01 9.999999999999964473e-02
5.599999999999999645e+00 7.618136754796074683e+01 1.513089092576125061e-01 -2.178335090173032784e-01 3.000000000000007105e-01
5.900000000000000355e+00 7.618136754796074683e+01 1.313325326356656886e-01 -2.038214917407684956e-01 9.999999999999964473e-02
6.000000000000000000e+00 7.618136754796074683e+01 1.287209289223530395e-01 -2.029406832045340392e-01 9.999999999999964473e-02
6.099999999999999645e+00 7.564945384103641857e+01 1.278107958017584145e-01 -2.034052607450560490e-01 2.000000000000001776e-01
6.299999999999999822e+00 7.564945384103641857e+01 1.039540605084453700e-01 -1.615856318582466200e-01 1.000000000000005329e-01
6.400000000000000355e+00 7.564945384103641857e+01 8.239521562813495459e-02 -1.372656397403216877e-01 1.999999999999992895e-01
6.599999999999999645e+00 7.564945384103641857e+01 4.002338468759739087e-02 -9.735950193273386344e-02 1.000000000000005329e-01
6.700000000000000178e+00 7.564945384103641857e+01 2.361682172133512669e-02 -8.402917765594743182e-02 9.999999999999964473e-02
6.799999999999999822e+00 7.564945384103641857e+01 1.072077646848350677e-02 -7.459923033875889842e-02 1.000000000000005329e-01
6.900000000000000355e+00 7.564945384103641857e+01 1.933636155253676747e-03 -6.917016761847365192e-02 1.999999999999992895e-01
7.099999999999999645e+00 7.670707283424313516e+01 -6.340501745443250653e-03 -6.646322424569059417e-02 1.000000000000005329e-01
7.200000000000000178e+00 7.670707283424313516e+01 1.013500323507035041e-02 -1.084278443181350138e-01 2.000000000000001776e-01
7.400000000000000355e+00 7.670707283424313516e+01 9.351882077743284283e-02 -2.139116677442913228e-01 9.999999999999964473e-02
7.500000000000000000e+00 7.670707283424313516e+01 1.427136906193929022e-01 -2.633980332371280153e-01 9.999999999999964473e-02
7.599999999999999645e+00 7.670707283424313516e+01 1.887300082465534767e-01 -3.050886360666700825e-01 1.000000000000005329e-01
7.700000000000000178e+00 7.670707283424313516e+01 2.283984302115098786e-01 -3.377589940843136462e-01 2.000000000000001776e-01
7.900000000000000355e+00 7.670707283424313516e+01 2.855773052613672647e-01 -3.780910632377368907e-01 1.999999999999992895e-01
8.099999999999999645e+00 7.714634436375942528e+01 3.089491256894932869e-01 -3.867360131454176675e-01 9.999999999999964473e-02
8.199999999999999289e+00 7.714634436375942528e+01 3.169085881361452528e-01 -3.993034803640511110e-01 3.000000000000007105e-01
8.500000000000000000e+00 7.714634436375942528e+01 3.540822268882652391e-01 -4.381414010880099186e-01 4.000000000000003553e-01
8.900000000000000355e+00 7.714634436375942528e+01 3.874847533201441485e-01 -4.627328342996243071e-01 1.999999999999992895e-01
9.099999999999999645e+00 7.682137403947277221e+01 3.914883252411541226e-01 -4.630912782020096818e-01 9.999999999999964473e-02
9.199999999999999289e+00 7.682137403947277221e+01 3.855766694522262394e-01 -4.490561323447077591e-01 1.000000000000014211e-01
9.300000000000000711e+00 7.682137403947277221e+01 3.727190533278728624e-01 -4.315154025220163114e-01 1.999999999999992895e-01
9.500000000000000000e+00 7.682137403947277221e+01 3.388811088167232866e-01 -3.959987357697490884e-01 2.000000000000010658e-01
9.700000000000001066e+00 7.682137403947277221e+01 3.084466617119062670e-01 -3.702723827484836194e-01 9.999999999999964473e-02
9.800000000000000711e+00 7.682137403947277221e+01 2.976201431098178807e-01 -3.625573780350048181e-01 9.999999999999964473e-02
9.900000000000000355e+00 7.682137403947277221e+01 2.896688095424577170e-01 -3.576933600789181100e-01 1.999999999999992895e-01
1.009999999999999964e+01 8.494308866964847482e+01 2.824696675857641948e-01 -3.555250020183851611e-01 2.000000000000010658e-01
1.030000000000000071e+01 8.494308866964847482e+01 6.665572611743909581e-01 -1.035116852475120197e+00 9.999999999999964473e-02
1.040000000000000036e+01 8.494308866964847482e+01 1.039415431749733276e+00 -1.447841766732161028e+00 9.999999999999964473e-02
1.050000000000000000e+01 8.494308866964847482e+01 1.470712541820996089e+00 -1.858779794039328692e+00 9.999999999999964473e-02
1.059999999999999964e+01 8.494308866964847482e+01 1.929042986562185424e+00 -2.247253737564657960e+00 3.000000000000007105e-01
1.090000000000000036e+01 8.494308866964847482e+01 3.264328565311693797e+00 -3.179262724459877454e+00 9.999999999999964473e-02
1.100000000000000000e+01 8.494308866964847482e+01 3.647377353723703308e+00 -3.395163872794747295e+00 9.999999999999964473e-02
1.109999999999999964e+01 8.492862703315941530e+01 3.979141193372361940e+00 -3.558054197436062438e+00 1.000000000000014211e-01
1.120000000000000107e+01 8.492862703315941530e+01 4.235953772565015818e+00 -3.654558201659792172e+00 2.999999999999989342e-01
1.150000000000000000e+01 8.492862703315941530e+01 4.514242029580951332e+00 -3.578915904915192403e+00 2.000000000000010658e-01
1.170000000000000107e+01 8.492862703315941530e+01 4.225926659073632408e+00 -3.221280920900794875e+00 9.999999999999964473e-02
1.180000000000000071e+01 8.492862703315941530e+01 3.944497831429557788e+00 -2.966192682007917192e+00 1.999999999999992895e-01
1.200000000000000000e+01 8.492862703315941530e+01 3.200261217929036395e+00 -2.388288498335646270e+00 9.999999999999964473e-02
1.209999999999999964e+01 8.429334689943233627e+01 2.804352901517537688e+00 -2.117723078383612734e+00 2.000000000000010658e-01
1.230000000000000071e+01 8.429334689943233627e+01 2.115242475794530730e+00 -1.686978465759291668e+00 1.999999999999992895e-01
1.250000000000000000e+01 8.429334689943233627e+01 1.729195779666398369e+00 -1.539345024928718830e+00 2.000000000000010658e-01
1.270000000000000107e+01 8.429334689943233627e+01 1.689655389062275637e+00 -1.653306557037837354e+00 9.999999999999964473e-02
1.280000000000000071e+01 8.429334689943233627e+01 1.771811066045950289e+00 -1.773191415837186868e+00 1.999999999999992895e-01
1.300000000000000000e+01 8.429334689943233627e+01 2.059441935538036450e+00 -2.063958253028139733e+00 4.000000000000003553e-01
1.340000000000000036e+01 8.568525548862336905e+01 2.902863764341659714e+00 -2.764324206963447494e+00 9.999999999999964473e-02
1.350000000000000000e+01 8.568525548862336905e+01 3.139643676201460565e+00 -2.926876252578236581e+00 3.000000000000007105e-01
1.380000000000000071e+01 8.568525548862336905e+01 3.741629510927799274e+00 -3.266927242975853130e+00 9.999999999999964473e-02
1.390000000000000036e+01 8.568525548862336905e+01 3.877845025968871262e+00 -3.319073955275666066e+00 9.999999999999964473e-02
1.400000000000000000e+01 8.568525548862336905e+01 3.971025928517077475e+00 -3.337298156836658425e+00 3.000000000000007105e-01
1.430000000000000071e+01 8.391498309159038627e+01 3.846829468551794751e+00 -3.031697819477251254e+00 2.999999999999989342e-01
1.459999999999999964e+01 8.391498309159038627e+01 2.982294819468926939e+00 -2.275120096087019483e+00 3.000000000000007105e-01
1.490000000000000036e+01 8.391498309159038627e+01 2.006522703310416933e+00 -1.632994455414039869e+00 9.999999999999964473e-02
1.500000000000000000e+01 8.391498309159038627e+01 1.799431471664234783e+00 -1.539407283885407374e+00 5.999999999999996447e-01
1.559999999999999964e+01 8.230922412096282414e+01 1.625254818559749070e+00 -1.604528465588469954e+00 1.000000000000014211e-01
1.570000000000000107e+01 8.230922412096282414e+01 1.680761525901941500e+00 -1.660335180959425116e+00 2.999999999999989342e-01
1.600000000000000000e+01 8.230922412096282414e+01 1.867841495427191356e+00 -1.810998832677282788e+00 1.000000000000014211e-01
1.610000000000000142e+01 8.288538049265818586e+01 1.921138803076870127e+00 -1.845681133998003931e+00 1.000000000000014211e-01
1.620000000000000284e+01 8.288538049265818586e+01 1.974166933354870146e+00 -1.891306772476597509e+00 1.999999999999992895e-01
1.640000000000000213e+01 8.288538049265818586e+01 2.079234442117113613e+00 -1.969538392843790620e+00 1.999999999999992895e-01
1.660000000000000142e+01 8.288538049265818586e+01 2.160946386442565093e+00 -2.018057108035923086e+00 1.000000000000014211e-01
1.670000000000000284e+01 8.288538049265818586e+01 2.187667945929572699e+00 -2.029165036408342448e+00 9.999999999999786837e-02
1.680000000000000071e+01 8.288538049265818586e+01 2.203848543052400188e+00 -2.031788655310450498e+00 2.000000000000028422e-01
1.700000000000000355e+01 8.288538049265818586e+01 2.205751698360068236e+00 -2.015402669766091837e+00 9.999999999999786837e-02
1.710000000000000142e+01 8.624426761313691259e+01 2.193792507368958589e+00 -1.999302282413197629e+00 1.000000000000014211e-01
1.720000000000000284e+01 8.624426761313691259e+01 2.233816068050783255e+00 -2.104881932954133283e+00 3.000000000000007105e-01
1.750000000000000355e+01 8.624426761313691259e+01 2.713849135357508047e+00 -2.604414502606415827e+00 9.999999999999786837e-02
1.760000000000000142e+01 8.624426761313691259e+01 2.942999770967511974e+00 -2.788814528171606355e+00 3.000000000000007105e-01
1.790000000000000213e+01 8.624426761313691259e+01 3.654203199184302253e+00 -3.269204750778932134e+00 1.000000000000014211e-01
1.800000000000000355e+01 8.624426761313691259e+01 3.865064042558716384e+00 -3.386554411133911202e+00 1.999999999999992895e-01
1.820000000000000284e+01 8.400227332886491638e+01 4.154054019428749633e+00 -3.451261823132730555e+00 9.999999999999786837e-02
1.830000000000000071e+01 8.400227332886491638e+01 4.160674289851012730e+00 -3.359298429355213944e+00 1.000000000000014211e-01
1.840000000000000213e+01 8.400227332886491638e+01 4.063147465641545608e+00 -3.201015736466784833e+00 1.000000000000014211e-01
1.850000000000000355e+01 8.400227332886491638e+01 3.864233571262428057e+00 -2.982996714201770150e+00 1.999999999999992895e-01
1.870000000000000284e+01 8.400227332886491638e+01 3.220875531422114690e+00 -2.426712904710699448e+00 1.999999999999992895e-01
1.890000000000000213e+01 8.400227332886491638e+01 2.450515634115514541e+00 -1.873287414223582470e+00 1.999999999999992895e-01
1.910000000000000142e+01 8.347205126189018642e+01 1.851660281887238302e+00 -1.533123036691453667e+00 2.000000000000028422e-01
1.930000000000000426e+01 8.347205126189018642e+01 1.567282931965127801e+00 -1.442922790485286821e+00 9.999999999999786837e-02
1.940000000000000213e+01 8.347205126189018642e+01 1.538288263845325465e+00 -1.483575765409224090e+00 3.000000000000007105e-01
1.970000000000000284e+01 8.347205126189018642e+01 1.769220926584608389e+00 -1.793603847778703964e+00 1.999999999999992895e-01
1.990000000000000213e+01 8.347205126189018642e+01 2.049477780856857834e+00 -2.035977612427959826e+00 3.000000000000007105e-01
2.020000000000000284e+01 7.102908906324174154e+01 2.249081932255909244e+00 -1.851029429489769784e+00 1.999999999999992895e-01
2.040000000000000213e+01 7.102908906324174154e+01 1.203445725056990989e+00 -5.457072642932259132e-01 1.999999999999992895e-01
2.060000000000000142e+01 7.102908906324174154e+01 -3.300273413854840632e-01 8.544230502276821682e-01 1.000000000000014211e-01
2.070000000000000284e+01 7.102908906324174154e+01 -8.844433744304469602e-01 1.286238829603653988e+00 3.000000000000007105e-01
2.100000000000000355e+01 7.102908906324174154e+01 -1.385585220899179459e+00 1.508095508337920831e+00 9.999999999999786837e-02
2.110000000000000142e+01 7.112133815213579169e+01 -1.351482798693729448e+00 1.424914742099139042e+00 6.000000000000014211e-01
2.170000000000000284e+01 7.112133815213579169e+01 -1.010645572890832788e+00 1.021227898725032723e+00 1.999999999999992895e-01
2.190000000000000213e+01 7.112133815213579169e+01 -9.724340156382871303e-01 9.915012743975725185e-01 1.000000000000014211e-01
2.200000000000000355e+01 7.112133815213579169e+01 -9.645549312711155787e-01 9.873232902605749706e-01 3.999999999999985789e-01
2.240000000000000213e+01 7.138475531540224495e+01 -9.450232364532096252e-01 9.626701293138320015e-01 1.000000000000014211e-01
2.250000000000000355e+01 7.138475531540224495e+01 -9.388616571798032995e-01 9.559106889622703829e-01 1.999999999999992895e-01
2.270000000000000284e+01 7.138475531540224495e+01 -9.295070664300134622e-01 9.467269891406298044e-01 1.000000000000014211e-01
2.280000000000000426e+01 7.138475531540224495e+01 -9.264742702447565925e-01 9.440872927489621924e-01 1.999999999999992895e-01
2.300000000000000355e+01 7.138475531540224495e+01 -9.231024781596407491e-01 9.415686391812915224e-01 3.000000000000007105e-01
2.330000000000000426e+01 7.137616528941833849e+01 -9.224750063440235737e-01 9.421199619019894334e-01 6.999999999999992895e-01
2.400000000000000355e+01 7.137616528941833849e+01 -9.250840282714880569e-01 9.450634845281541407e-01 1.999999999999992895e-01
2.420000000000000284e+01 7.165382937263305507e+01 -9.209965331098813879e-01 9.344819484014385003e-01 1.999999999999992895e-01
2.440000000000000213e+01 7.165382937263305507e+01 -9.032702805654517775e-01 9.102185012073829018e-01 1.000000000000014211e-01
2.450000000000000355e+01 7.165382937263305507e+01 -8.940709811865059642e-01 8.999261000660975229e-01 9.999999999999786837e-02
2.460000000000000142e+01 7.165382937263305507e+01 -8.860480754756592248e-01 8.916755945386365401e-01 1.000000000000014211e-01
2.470000000000000284e+01 7.165382937263305507e+01 -8.795721274862037253e-01 8.855016732292838588e-01 1.000000000000014211e-01
2.480000000000000426e+01 7.165382937263305507e+01 -8.747068767899371933e-01 8.812109464469334297e-01 3.999999999999985789e-01
2.520000000000000284e+01 7.335864801882875952e+01 -8.410597104419850201e-01 8.106353243076774850e-01 1.000000000000014211e-01
2.530000000000000426e+01 7.335864801882875952e+01 -7.905607157545829766e-01 7.353067467481380071e-01 9.999999999999786837e-02
2.540000000000000213e+01 7.335864801882875952e+01 -7.310500708021939742e-01 6.620890260702719798e-01 1.000000000000014211e-01
2.550000000000000355e+01 7.335864801882875952e+01 -6.722172178452758828e-01 5.977483342718967751e-01 3.000000000000007105e-01
2.580000000000000426e+01 7.335864801882875952e+01 -5.432823411331266783e-01 4.776463678965583992e-01 1.999999999999992895e-01
2.600000000000000355e+01 7.335864801882875952e+01 -5.040315713269782893e-01 4.497833710415780617e-01 9.999999999999786837e-02
2.610000000000000142e+01 7.194122476873037897e+01 -4.953476869323089060e-01 4.459175083026074016e-01 3.000000000000007105e-01
2.640000000000000213e+01 7.194122476873037897e+01 -6.130958708860270168e-01 6.351694328661662281e-01 4.000000000000021316e-01
2.680000000000000426e+01 7.194122476873037897e+01 -7.859306713528787514e-01 8.051619560699837530e-01 9.999999999999786837e-02
2.690000000000000213e+01 7.194122476873037897e+01 -8.061024319871794575e-01 8.204777584022646675e-01 1.000000000000014211e-01
2.700000000000000355e+01 7.194122476873037897e+01 -8.182332484556197327e-01 8.281736329678546227e-01 1.999999999999992895e-01
2.720000000000000284e+01 7.314670878853408453e+01 -8.082583857366615332e-01 7.837858176986201020e-01 1.000000000000014211e-01
2.730000000000000426e+01 7.314670878853408453e+01 -7.720680849199093032e-01 7.277175699499027761e-01 9.999999999999786837e-02
2.740000000000000213e+01 7.314670878853408453e+01 -7.274637884564839618e-01 6.719443817058671220e-01 1.000000000000014211e-01
2.750000000000000355e+01 7.314670878853408453e+01 -6.828759035281686263e-01 6.225724113827364459e-01 1.999999999999992895e-01
2.770000000000000284e+01 7.314670878853408453e+01 -6.095379457428203862e-01 5.511869420362609517e-01 1.000000000000014211e-01
2.780000000000000426e+01 7.314670878853408453e+01 -5.838248867049372626e-01 5.292536387212627425e-01 2.999999999999971578e-01
2.810000000000000142e+01 7.263758901194658790e+01 -5.464131902335542801e-01 5.038426779257753063e-01 2.000000000000028422e-01
2.830000000000000426e+01 7.263758901194658790e+01 -5.671482073080273967e-01 5.484000102056478809e-01 5.000000000000000000e-01
2.880000000000000426e+01 7.263758901194658790e+01 -6.552856465631825555e-01 6.412947205128027850e-01 1.999999999999992895e-01
2.900000000000000355e+01 7.263758901194658790e+01 -6.692523205577143308e-01 6.513953892856710892e-01 9.999999999999786837e-02
2.910000000000000142e+01 7.220342525920216303e+01 -6.722691590698414155e-01 6.527858655001398391e-01 1.000000000000014211e-01
2.920000000000000284e+01 7.220342525920216303e+01 -6.803269496976485087e-01 6.694529966939445353e-01 3.999999999999985789e-01
2.960000000000000142e+01 7.220342525920216303e+01 -7.349436970727509788e-01 7.328704470315017261e-01 5.000000000000000000e-01
3.010000000000000142e+01 7.958019223186072111e+01 -7.609601037531954493e-01 7.534134214021238618e-01 1.000000000000014211e-01
3.020000000000000284e+01 7.958019223186072111e+01 -6.545198316130287353e-01 4.734732543072622257e-01 5.000000000000000000e-01
3.070000000000000284e+01 7.958019223186072111e+01 7.247362685088757361e-01 -1.017672889664992031e+00 1.000000000000014211e-01
3.080000000000000426e+01 7.958019223186072111e+01 9.630543534649957937e-01 -1.195649121759672528e+00 5.999999999999978684e-01
3.140000000000000213e+01 7.970682238284781818e+01 1.428395152312397443e+00 -1.359897155959467474e+00 1.000000000000014211e-01
3.150000000000000355e+01 7.970682238284781818e+01 1.376470782247868341e+00 -1.295652360727474361e+00 1.999999999999992895e-01
3.170000000000000284e+01 7.970682238284781818e+01 1.229461844124884795e+00 -1.155513018834294359e+00 1.999999999999992895e-01
3.190000000000000213e+01 7.970682238284781818e+01 1.084903369400342932e+00 -1.044395427069038762e+00 9.999999999999786837e-02
3.200000000000000000e+01 7.970682238284781818e+01 1.030083422258958104e+00 -1.009715971791492972e+00 1.000000000000014211e-01
3.210000000000000142e+01 7.993144879751581300e+01 9.911683821421952700e-01 -9.901812317561300425e-01 1.000000000000014211e-01
3.220000000000000284e+01 7.993144879751581300e+01 9.754097213995214233e-01 -9.952234698646336142e-01 2.999999999999971578e-01
3.250000000000000000e+01 7.993144879751581300e+01 1.016309534000433334e+00 -1.066846030040058846e+00 1.000000000000014211e-01
3.260000000000000142e+01 7.993144879751581300e+01 1.047276002099871928e+00 -1.098185148751281703e+00 3.000000000000042633e-01
3.290000000000000568e+01 7.993144879751581300e+01 1.141541729818761786e+00 -1.174857338691720043e+00 5.999999999999943157e-01
3.350000000000000000e+01 7.890672431084519189e+01 1.024649993401562487e+00 -9.897829814848537744e-01 1.000000000000014211e-01
3.360000000000000142e+01 7.890672431084519189e+01 9.612433275892011686e-01 -9.343322864573329056e-01 2.000000000000028422e-01
3.380000000000000426e+01 7.890672431084519189e+01 8.533946571492325717e-01 -8.529574713851929557e-01 1.000000000000014211e-01
3.390000000000000568e+01 7.890672431084519189e+01 8.157861549009534086e-01 -8.299216307965715522e-01 1.999999999999957367e-01
3.410000000000000142e+01 8.231267523420983423e+01 7.768666893935916029e-01 -8.158654653647198218e-01 5.000000000000000000e-01
3.460000000000000142e+01 8.231267523420983423e+01 1.521916625553328517e+00 -1.661767953122905928e+00 3.000000000000042633e-01
3.490000000000000568e+01 8.231267523420983423e+01 2.042158705923360795e+00 -2.024951250738605601e+00 9.999999999999431566e-02
3.500000000000000000e+01 8.231267523420983423e+01 2.160667257192192103e+00 -2.086274599060521151e+00 2.000000000000028422e-01
3.520000000000000284e+01 8.115483673587432634e+01 2.271022827079333783e+00 -2.076451270077223299e+00 2.000000000000028422e-01
3.540000000000000568e+01 8.115483673587432634e+01 2.149931142488505920e+00 -1.885095321216107900e+00 9.999999999999431566e-02
3.550000000000000000e+01 8.115483673587432634e+01 2.024356788235743387e+00 -1.756685488619416757e+00 1.000000000000014211e-01
3.560000000000000142e+01 8.115483673587432634e+01 1.876152612032983669e+00 -1.623894263098005775e+00 1.000000000000014211e-01
3.570000000000000284e+01 8.115483673587432634e+01 1.721426282420782217e+00 -1.498790677436675489e+00 5.000000000000000000e-01
3.620000000000000284e+01 7.948871693234089264e+01 1.231821777627136294e+00 -1.170843934221681870e+00 2.000000000000028422e-01
3.640000000000000568e+01 7.948871693234089264e+01 1.100195298357208085e+00 -1.056335455994778405e+00 9.999999999999431566e-02
3.650000000000000000e+01 7.948871693234089264e+01 1.041874295188036426e+00 -1.012842720938049501e+00 1.000000000000014211e-01
3.660000000000000142e+01 7.948871693234089264e+01 9.943507607272725757e-01 -9.814669802544995214e-01 1.000000000000014211e-01
3.670000000000000284e+01 7.948871693234089264e+01 9.595696578467695081e-01 -9.624061994468904313e-01 3.999999999999985789e-01
3.710000000000000142e+01 7.918912492011007487e+01 9.356059327231879275e-01 -9.777410884679490488e-01 2.000000000000028422e-01
3.730000000000000426e+01 7.918912492011007487e+01 9.483159730891359551e-01 -9.835508278279416761e-01 1.000000000000014211e-01
3.740000000000000568e+01 7.918912492011007487e+01 9.504269693812643638e-01 -9.830372638345604708e-01 9.999999999999431566e-02
3.750000000000000000e+01 7.918912492011007487e+01 9.502390384131039758e-01 -9.809261436878236040e-01 3.000000000000042633e-01
3.780000000000000426e+01 7.918912492011007487e+01 9.414626221970383568e-01 -9.703499951859895223e-01 1.000000000000014211e-01
3.790000000000000568e+01 7.918912492011007487e+01 9.375787609848126314e-01 -9.668710515879084255e-01 6.000000000000014211e-01
3.850000000000000711e+01 8.001494347729607171e+01 1.052646062930784554e+00 -1.113601598657746772e+00 2.999999999999971578e-01
3.880000000000000426e+01 8.001494347729607171e+01 1.171586834828475032e+00 -1.206423112103716777e+00 2.999999999999971578e-01
3.910000000000000142e+01 8.092084127436075391e+01 1.228396809939101830e+00 -1.233538916136835750e+00 2.000000000000028422e-01
3.930000000000000426e+01 8.092084127436075391e+01 1.278388955622350664e+00 -1.300772095605326806e+00 2.000000000000028422e-01
3.950000000000000711e+01 8.092084127436075391e+01 1.357972080838307560e+00 -1.375156566036567440e+00 5.999999999999943157e-01
4.010000000000000142e+01 7.567867637800767966e+01 1.510279762290037242e+00 -1.469677740081379635e+00 1.000000000000014211e-01
4.020000000000000284e+01 7.567867637800767966e+01 1.425465225393186985e+00 -1.268549090486459141e+00 3.999999999999985789e-01
4.060000000000000142e+01 7.567867637800767966e+01 3.294390507393352152e-01 -1.490971374523311077e-01 2.000000000000028422e-01
4.080000000000000426e+01 7.567867637800767966e+01 -1.013759553406420461e-01 1.602267131555622226e-01 2.000000000000028422e-01
4.100000000000000711e+01 7.567867637800767966e+01 -2.577759227086519056e-01 2.138536237934546558e-01 9.999999999999431566e-02
4.110000000000000142e+01 7.466080721837990097e+01 -2.595065262519350990e-01 1.811320958837417394e-01 8.000000000000042633e-01
4.190000000000000568e+01 7.466080721837990097e+01 -2.145352723821272178e-01 1.498229638142755393e-01 1.000000000000014211e-01
4.200000000000000711e+01 7.466080721837990097e+01 -2.160235673152432478e-01 1.517403877086559716e-01 2.999999999999971578e-01
4.230000000000000426e+01 7.503558733267270497e+01 -2.024829335655026763e-01 1.248191993006438211e-01 1.000000000000014211e-01
4.240000000000000568e+01 7.503558733267270497e+01 -1.887440320106990033e-01 1.084557762889406390e-01 1.999999999999957367e-01
4.260000000000000142e+01 7.503558733267270497e+01 -1.611783430825138308e-01 8.092054542871686407e-02 1.000000000000014211e-01
4.270000000000000284e+01 7.503558733267270497e+01 -1.499315444209060599e-01 7.119382668852100582e-02 3.999999999999985789e-01
4.310000000000000142e+01 7.592026024808022555e+01 -1.287007935553113880e-01 5.721197288228167116e-02 1.000000000000014211e-01
4.320000000000000284e+01 7.592026024808022555e+01 -1.137306205104575835e-01 2.388903504322655372e-02 1.000000000000014211e-01
4.330000000000000426e+01 7.592026024808022555e+01 -8.514820143313124590e-02 -1.565288555945932789e-02 2.999999999999971578e-01
4.360000000000000142e+01 7.592026024808022555e+01 1.784168070125942071e-02 -1.211469482062237368e-01 1.000000000000014211e-01
4.370000000000000284e+01 7.592026024808022555e+01 4.550814810065949984e-02 -1.441892428504298607e-01 1.000000000000014211e-01
4.380000000000000426e+01 7.592026024808022555e+01 6.711021305049402752e-02 -1.603533020556537625e-01 2.000000000000028422e-01
4.400000000000000711e+01 7.592026024808022555e+01 9.218901573700379048e-02 -1.750143775139390012e-01 9.999999999999431566e-02
4.410000000000000142e+01 7.711094393859309548e+01 9.700946686515286854e-02 -1.757208999673789407e-01 1.000000000000014211e-01
4.420000000000000284e+01 7.711094393859309548e+01 1.175423862812193521e-01 -2.190971520385790738e-01 2.000000000000028422e-01
4.440000000000000568e+01 7.711094393859309548e+01 2.027176054669313499e-01 -3.228014472991742045e-01 1.999999999999957367e-01
4.460000000000000142e+01 7.711094393859309548e+01 2.967088813723611773e-01 -4.109606747503197766e-01 1.000000000000014211e-01
4.470000000000000284e+01 7.711094393859309548e+01 3.357417603096132241e-01 -4.424415686147915028e-01 2.000000000000028422e-01
4.490000000000000568e+01 7.711094393859309548e+01 3.891481815648094589e-01 -4.785860923084133134e-01 1.000000000000014211e-01
4.500000000000000711e+01 7.711094393859309548e+01 4.033912596695993225e-01 -4.850384162683956668e-01 9.999999999999431566e-02
4.510000000000000142e+01 7.589884427458967764e+01 4.104567675776144564e-01 -4.856369417938273814e-01 5.000000000000000000e-01
4.560000000000000142e+01 7.589884427458967764e+01 1.648930453339217395e-01 -1.887327138656644254e-01 2.000000000000028422e-01
